id,date,latitude,longitude,category,severity,source_type,data_status,age_days
syn-shrawan-2083-0527,2083-Shrawan,27.732983,85.356797,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0528,2083-Shrawan,27.742276,85.263921,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0529,2083-Shrawan,27.626401,85.386154,theft,2,simulation,SYNTHETIC,19
syn-shrawan-2083-0530,2083-Shrawan,27.638876,85.460569,theft,2,simulation,SYNTHETIC,8
syn-shrawan-2083-0531,2083-Shrawan,27.630620,85.452869,theft,2,simulation,SYNTHETIC,20
syn-shrawan-2083-0532,2083-Shrawan,27.653670,85.353407,theft,2,simulation,SYNTHETIC,10
syn-shrawan-2083-0533,2083-Shrawan,27.643032,85.288996,theft,2,simulation,SYNTHETIC,13
syn-shrawan-2083-0534,2083-Shrawan,27.672546,85.468505,theft,2,simulation,SYNTHETIC,6
syn-shrawan-2083-0535,2083-Shrawan,27.618024,85.350429,theft,2,simulation,SYNTHETIC,5
syn-shrawan-2083-0536,2083-Shrawan,27.642170,85.423166,theft,2,simulation,SYNTHETIC,28
syn-shrawan-2083-0537,2083-Shrawan,27.618618,85.370725,theft,2,simulation,SYNTHETIC,0
syn-shrawan-2083-0538,2083-Shrawan,27.747791,85.251890,theft,2,simulation,SYNTHETIC,20
syn-shrawan-2083-0539,2083-Shrawan,27.672047,85.367764,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0540,2083-Shrawan,27.746477,85.250184,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0541,2083-Shrawan,27.721395,85.476390,theft,2,simulation,SYNTHETIC,17
syn-shrawan-2083-0542,2083-Shrawan,27.706416,85.417808,theft,2,simulation,SYNTHETIC,7
syn-shrawan-2083-0543,2083-Shrawan,27.750458,85.472285,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0544,2083-Shrawan,27.640742,85.454459,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0545,2083-Shrawan,27.717567,85.338956,theft,2,simulation,SYNTHETIC,8
syn-shrawan-2083-0546,2083-Shrawan,27.687815,85.417419,theft,2,simulation,SYNTHETIC,27
syn-shrawan-2083-0547,2083-Shrawan,27.627612,85.404576,theft,2,simulation,SYNTHETIC,22
syn-shrawan-2083-0548,2083-Shrawan,27.704886,85.461158,theft,2,simulation,SYNTHETIC,2
syn-shrawan-2083-0549,2083-Shrawan,27.751012,85.282415,theft,2,simulation,SYNTHETIC,21
syn-shrawan-2083-0550,2083-Shrawan,27.705241,85.361976,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0551,2083-Shrawan,27.765309,85.481257,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0552,2083-Shrawan,27.646114,85.255272,theft,2,simulation,SYNTHETIC,7
syn-shrawan-2083-0553,2083-Shrawan,27.760521,85.454478,theft,2,simulation,SYNTHETIC,26
syn-shrawan-2083-0554,2083-Shrawan,27.702484,85.497739,theft,2,simulation,SYNTHETIC,0
syn-shrawan-2083-0555,2083-Shrawan,27.694757,85.221971,theft,2,simulation,SYNTHETIC,4
syn-shrawan-2083-0556,2083-Shrawan,27.686303,85.280294,theft,2,simulation,SYNTHETIC,26
syn-shrawan-2083-0557,2083-Shrawan,27.702976,85.271677,theft,2,simulation,SYNTHETIC,11
syn-shrawan-2083-0558,2083-Shrawan,27.728147,85.378833,theft,2,simulation,SYNTHETIC,4
syn-shrawan-2083-0559,2083-Shrawan,27.610591,85.420799,theft,2,simulation,SYNTHETIC,7
syn-shrawan-2083-0560,2083-Shrawan,27.654966,85.207519,theft,2,simulation,SYNTHETIC,15
syn-shrawan-2083-0561,2083-Shrawan,27.735938,85.434677,theft,2,simulation,SYNTHETIC,20
syn-shrawan-2083-0562,2083-Shrawan,27.729707,85.452109,theft,2,simulation,SYNTHETIC,7
syn-shrawan-2083-0563,2083-Shrawan,27.762878,85.257422,theft,2,simulation,SYNTHETIC,28
syn-shrawan-2083-0564,2083-Shrawan,27.652456,85.377503,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0565,2083-Shrawan,27.738059,85.346617,theft,2,simulation,SYNTHETIC,20
syn-shrawan-2083-0566,2083-Shrawan,27.774548,85.443099,theft,2,simulation,SYNTHETIC,18
syn-shrawan-2083-0567,2083-Shrawan,27.658049,85.318344,theft,2,simulation,SYNTHETIC,22
syn-shrawan-2083-0568,2083-Shrawan,27.693127,85.490253,theft,2,simulation,SYNTHETIC,24
syn-shrawan-2083-0569,2083-Shrawan,27.750763,85.342292,theft,2,simulation,SYNTHETIC,6
syn-shrawan-2083-0570,2083-Shrawan,27.750160,85.407087,theft,2,simulation,SYNTHETIC,5
syn-shrawan-2083-0571,2083-Shrawan,27.664693,85.273488,theft,2,simulation,SYNTHETIC,3
syn-shrawan-2083-0572,2083-Shrawan,27.743108,85.395713,theft,2,simulation,SYNTHETIC,22
syn-shrawan-2083-0573,2083-Shrawan,27.729641,85.210987,theft,2,simulation,SYNTHETIC,11
syn-shrawan-2083-0574,2083-Shrawan,27.620672,85.484395,theft,2,simulation,SYNTHETIC,6
syn-shrawan-2083-0575,2083-Shrawan,27.745153,85.428468,theft,2,simulation,SYNTHETIC,2
syn-shrawan-2083-0576,2083-Shrawan,27.632409,85.411106,theft,2,simulation,SYNTHETIC,2
syn-shrawan-2083-0577,2083-Shrawan,27.738982,85.270773,theft,2,simulation,SYNTHETIC,1
syn-shrawan-2083-0578,2083-Shrawan,27.741939,85.273920,theft,2,simulation,SYNTHETIC,8
syn-shrawan-2083-0579,2083-Shrawan,27.618859,85.247864,theft,2,simulation,SYNTHETIC,26
syn-shrawan-2083-0580,2083-Shrawan,27.626016,85.466688,theft,2,simulation,SYNTHETIC,29
syn-shrawan-2083-0581,2083-Shrawan,27.607892,85.227081,theft,2,simulation,SYNTHETIC,26
syn-shrawan-2083-0582,2083-Shrawan,27.702332,85.314001,theft,2,simulation,SYNTHETIC,27
syn-shrawan-2083-0583,2083-Shrawan,27.668338,85.219803,theft,2,simulation,SYNTHETIC,25
syn-shrawan-2083-0584,2083-Shrawan,27.603691,85.456491,theft,2,simulation,SYNTHETIC,1
syn-shrawan-2083-0585,2083-Shrawan,27.631430,85.423373,theft,2,simulation,SYNTHETIC,7
syn-shrawan-2083-0586,2083-Shrawan,27.601456,85.434672,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0587,2083-Shrawan,27.603837,85.307161,theft,2,simulation,SYNTHETIC,29
syn-shrawan-2083-0588,2083-Shrawan,27.703141,85.345600,theft,2,simulation,SYNTHETIC,27
syn-shrawan-2083-0589,2083-Shrawan,27.625200,85.266704,theft,2,simulation,SYNTHETIC,18
syn-shrawan-2083-0590,2083-Shrawan,27.623952,85.320362,theft,2,simulation,SYNTHETIC,7
syn-shrawan-2083-0591,2083-Shrawan,27.687497,85.305701,theft,2,simulation,SYNTHETIC,19
syn-shrawan-2083-0592,2083-Shrawan,27.746258,85.460543,theft,2,simulation,SYNTHETIC,1
syn-shrawan-2083-0593,2083-Shrawan,27.626841,85.386008,theft,2,simulation,SYNTHETIC,24
syn-shrawan-2083-0594,2083-Shrawan,27.750590,85.497110,theft,2,simulation,SYNTHETIC,22
syn-shrawan-2083-0595,2083-Shrawan,27.643013,85.304451,theft,2,simulation,SYNTHETIC,6
syn-shrawan-2083-0596,2083-Shrawan,27.673112,85.364347,theft,2,simulation,SYNTHETIC,23
syn-shrawan-2083-0597,2083-Shrawan,27.642848,85.455907,theft,2,simulation,SYNTHETIC,8
syn-shrawan-2083-0598,2083-Shrawan,27.693837,85.233349,theft,2,simulation,SYNTHETIC,26
syn-shrawan-2083-0599,2083-Shrawan,27.601725,85.418648,theft,2,simulation,SYNTHETIC,14
syn-shrawan-2083-0600,2083-Shrawan,27.653384,85.492818,theft,2,simulation,SYNTHETIC,15
syn-shrawan-2083-0601,2083-Shrawan,27.664158,85.293857,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0602,2083-Shrawan,27.730080,85.318336,theft,2,simulation,SYNTHETIC,27
syn-shrawan-2083-0603,2083-Shrawan,27.741063,85.240551,theft,2,simulation,SYNTHETIC,22
syn-shrawan-2083-0604,2083-Shrawan,27.669933,85.303626,theft,2,simulation,SYNTHETIC,8
syn-shrawan-2083-0605,2083-Shrawan,27.778950,85.213456,theft,2,simulation,SYNTHETIC,1
syn-shrawan-2083-0606,2083-Shrawan,27.725700,85.457267,theft,2,simulation,SYNTHETIC,6
syn-shrawan-2083-0607,2083-Shrawan,27.636308,85.328432,theft,2,simulation,SYNTHETIC,9
syn-shrawan-2083-0608,2083-Shrawan,27.674171,85.264733,theft,2,simulation,SYNTHETIC,4
syn-shrawan-2083-0609,2083-Shrawan,27.716083,85.291708,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0610,2083-Shrawan,27.639180,85.297169,theft,2,simulation,SYNTHETIC,18
syn-shrawan-2083-0611,2083-Shrawan,27.651571,85.329069,theft,2,simulation,SYNTHETIC,28
syn-shrawan-2083-0612,2083-Shrawan,27.657949,85.383750,theft,2,simulation,SYNTHETIC,12
syn-shrawan-2083-0613,2083-Shrawan,27.717624,85.383066,theft,2,simulation,SYNTHETIC,6
syn-shrawan-2083-0614,2083-Shrawan,27.606435,85.272607,theft,2,simulation,SYNTHETIC,18
syn-shrawan-2083-0615,2083-Shrawan,27.720967,85.404049,theft,2,simulation,SYNTHETIC,20
syn-shrawan-2083-0616,2083-Shrawan,27.751632,85.354766,theft,2,simulation,SYNTHETIC,3
syn-shrawan-2083-0617,2083-Shrawan,27.643885,85.388067,theft,2,simulation,SYNTHETIC,18
syn-shrawan-2083-0618,2083-Shrawan,27.741553,85.335278,theft,2,simulation,SYNTHETIC,10
syn-shrawan-2083-0619,2083-Shrawan,27.735893,85.405185,theft,2,simulation,SYNTHETIC,24
syn-shrawan-2083-0620,2083-Shrawan,27.603052,85.474223,theft,2,simulation,SYNTHETIC,14
syn-shrawan-2083-0621,2083-Shrawan,27.739427,85.359369,theft,2,simulation,SYNTHETIC,8
syn-shrawan-2083-0622,2083-Shrawan,27.650136,85.406561,theft,2,simulation,SYNTHETIC,21
syn-shrawan-2083-0623,2083-Shrawan,27.679352,85.319375,theft,2,simulation,SYNTHETIC,10
syn-shrawan-2083-0624,2083-Shrawan,27.757030,85.452400,theft,2,simulation,SYNTHETIC,24
syn-shrawan-2083-0625,2083-Shrawan,27.693453,85.403003,theft,2,simulation,SYNTHETIC,28
syn-shrawan-2083-0626,2083-Shrawan,27.677421,85.467067,theft,2,simulation,SYNTHETIC,10
syn-shrawan-2083-0627,2083-Shrawan,27.673280,85.478197,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0628,2083-Shrawan,27.700145,85.222056,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0629,2083-Shrawan,27.693032,85.407649,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0630,2083-Shrawan,27.658378,85.372277,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0631,2083-Shrawan,27.609780,85.402574,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0632,2083-Shrawan,27.700459,85.320815,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0633,2083-Shrawan,27.652599,85.309757,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0634,2083-Shrawan,27.621964,85.458304,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0635,2083-Shrawan,27.702240,85.327804,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0636,2083-Shrawan,27.756851,85.398837,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0637,2083-Shrawan,27.688157,85.477314,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0638,2083-Shrawan,27.746732,85.476864,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0639,2083-Shrawan,27.737230,85.229269,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0640,2083-Shrawan,27.637687,85.478342,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0641,2083-Shrawan,27.729619,85.370085,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0642,2083-Shrawan,27.609966,85.473505,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0643,2083-Shrawan,27.713158,85.244151,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0644,2083-Shrawan,27.713476,85.366557,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0645,2083-Shrawan,27.629746,85.309122,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0646,2083-Shrawan,27.697546,85.398157,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0647,2083-Shrawan,27.736584,85.459448,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0648,2083-Shrawan,27.633236,85.498646,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0649,2083-Shrawan,27.733090,85.463367,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0650,2083-Shrawan,27.726717,85.412072,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0651,2083-Shrawan,27.612163,85.211613,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0652,2083-Shrawan,27.679218,85.362173,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0653,2083-Shrawan,27.753401,85.236159,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0654,2083-Shrawan,27.718964,85.330215,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0655,2083-Shrawan,27.687122,85.418132,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0656,2083-Shrawan,27.779719,85.329682,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0657,2083-Shrawan,27.612928,85.409453,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0658,2083-Shrawan,27.725159,85.313165,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0659,2083-Shrawan,27.696243,85.236338,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0660,2083-Shrawan,27.664629,85.200935,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0661,2083-Shrawan,27.642055,85.278566,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0662,2083-Shrawan,27.730199,85.497588,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0663,2083-Shrawan,27.778258,85.419793,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0664,2083-Shrawan,27.733431,85.431386,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0665,2083-Shrawan,27.742696,85.385268,suspicious,1,simulation,SYNTHETIC,7
syn-shrawan-2083-0666,2083-Shrawan,27.689285,85.329347,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0667,2083-Shrawan,27.779615,85.317534,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0668,2083-Shrawan,27.730326,85.398450,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0669,2083-Shrawan,27.683910,85.232017,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0670,2083-Shrawan,27.693061,85.238318,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0671,2083-Shrawan,27.666541,85.436510,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0672,2083-Shrawan,27.746176,85.432119,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0673,2083-Shrawan,27.683152,85.235164,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0674,2083-Shrawan,27.763787,85.268958,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0675,2083-Shrawan,27.771342,85.362506,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0676,2083-Shrawan,27.651951,85.311507,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0677,2083-Shrawan,27.751610,85.449939,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0678,2083-Shrawan,27.729726,85.255703,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0679,2083-Shrawan,27.643887,85.209888,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0680,2083-Shrawan,27.773362,85.203865,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0681,2083-Shrawan,27.747059,85.375018,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0682,2083-Shrawan,27.669955,85.207251,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0683,2083-Shrawan,27.724196,85.345451,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0684,2083-Shrawan,27.721382,85.497646,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0685,2083-Shrawan,27.602674,85.319497,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0686,2083-Shrawan,27.666760,85.238798,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0687,2083-Shrawan,27.657082,85.206722,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0688,2083-Shrawan,27.718329,85.356173,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0689,2083-Shrawan,27.605237,85.390085,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0690,2083-Shrawan,27.627825,85.366276,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0691,2083-Shrawan,27.714782,85.409991,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0692,2083-Shrawan,27.624198,85.293477,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0693,2083-Shrawan,27.741175,85.431316,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0694,2083-Shrawan,27.625393,85.251678,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0695,2083-Shrawan,27.778514,85.418412,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0696,2083-Shrawan,27.732942,85.348859,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0697,2083-Shrawan,27.693869,85.426604,suspicious,1,simulation,SYNTHETIC,12
syn-shrawan-2083-0698,2083-Shrawan,27.624580,85.263510,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0699,2083-Shrawan,27.734898,85.315466,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0700,2083-Shrawan,27.713381,85.211753,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0701,2083-Shrawan,27.680670,85.342957,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0702,2083-Shrawan,27.678046,85.491445,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0703,2083-Shrawan,27.608173,85.304121,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0704,2083-Shrawan,27.674422,85.223441,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0705,2083-Shrawan,27.663056,85.277142,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0706,2083-Shrawan,27.729194,85.429242,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0707,2083-Shrawan,27.774158,85.326970,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0708,2083-Shrawan,27.639287,85.457186,suspicious,1,simulation,SYNTHETIC,20
syn-shrawan-2083-0709,2083-Shrawan,27.728379,85.336145,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0710,2083-Shrawan,27.651097,85.314983,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0711,2083-Shrawan,27.666888,85.477696,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0712,2083-Shrawan,27.698434,85.253345,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0713,2083-Shrawan,27.626620,85.359702,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0714,2083-Shrawan,27.653333,85.392704,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0715,2083-Shrawan,27.733857,85.249143,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0716,2083-Shrawan,27.735851,85.361024,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0717,2083-Shrawan,27.630614,85.267747,suspicious,1,simulation,SYNTHETIC,21
syn-shrawan-2083-0718,2083-Shrawan,27.613912,85.434469,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0719,2083-Shrawan,27.740822,85.438331,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0720,2083-Shrawan,27.648422,85.312842,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0721,2083-Shrawan,27.713159,85.390568,suspicious,1,simulation,SYNTHETIC,11
syn-shrawan-2083-0722,2083-Shrawan,27.718503,85.436958,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0723,2083-Shrawan,27.712087,85.203709,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0724,2083-Shrawan,27.763047,85.234362,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0725,2083-Shrawan,27.659462,85.314495,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0726,2083-Shrawan,27.614113,85.481630,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0727,2083-Shrawan,27.757215,85.444976,suspicious,1,simulation,SYNTHETIC,27
syn-shrawan-2083-0728,2083-Shrawan,27.761197,85.464749,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0729,2083-Shrawan,27.718353,85.250916,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0730,2083-Shrawan,27.629449,85.222522,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0731,2083-Shrawan,27.760105,85.450763,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0732,2083-Shrawan,27.685605,85.240223,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0733,2083-Shrawan,27.640710,85.311465,suspicious,1,simulation,SYNTHETIC,28
syn-shrawan-2083-0734,2083-Shrawan,27.739105,85.340749,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0735,2083-Shrawan,27.771372,85.334507,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0736,2083-Shrawan,27.628770,85.366871,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0737,2083-Shrawan,27.758519,85.347156,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0738,2083-Shrawan,27.733803,85.279759,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0739,2083-Shrawan,27.649953,85.253814,suspicious,1,simulation,SYNTHETIC,14
syn-shrawan-2083-0740,2083-Shrawan,27.607965,85.484370,suspicious,1,simulation,SYNTHETIC,2
syn-shrawan-2083-0741,2083-Shrawan,27.703029,85.384305,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0742,2083-Shrawan,27.603845,85.450424,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0743,2083-Shrawan,27.604909,85.383637,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0744,2083-Shrawan,27.736438,85.497197,suspicious,1,simulation,SYNTHETIC,10
syn-shrawan-2083-0745,2083-Shrawan,27.765413,85.265038,suspicious,1,simulation,SYNTHETIC,24
syn-shrawan-2083-0746,2083-Shrawan,27.727982,85.370006,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0747,2083-Shrawan,27.733320,85.288570,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0748,2083-Shrawan,27.765492,85.224878,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0749,2083-Shrawan,27.688400,85.475206,suspicious,1,simulation,SYNTHETIC,9
syn-shrawan-2083-0750,2083-Shrawan,27.604873,85.474078,suspicious,1,simulation,SYNTHETIC,25
syn-shrawan-2083-0751,2083-Shrawan,27.755244,85.314581,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0752,2083-Shrawan,27.637126,85.397845,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0753,2083-Shrawan,27.622287,85.217505,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0754,2083-Shrawan,27.669337,85.415458,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0755,2083-Shrawan,27.651662,85.495481,suspicious,1,simulation,SYNTHETIC,16
syn-shrawan-2083-0756,2083-Shrawan,27.671937,85.400459,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0757,2083-Shrawan,27.743797,85.262636,suspicious,1,simulation,SYNTHETIC,1
syn-shrawan-2083-0758,2083-Shrawan,27.620576,85.239214,suspicious,1,simulation,SYNTHETIC,3
syn-shrawan-2083-0759,2083-Shrawan,27.616340,85.344469,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0760,2083-Shrawan,27.601963,85.237761,suspicious,1,simulation,SYNTHETIC,6
syn-shrawan-2083-0761,2083-Shrawan,27.761194,85.486292,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0762,2083-Shrawan,27.694552,85.397803,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0763,2083-Shrawan,27.757570,85.276025,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0764,2083-Shrawan,27.663147,85.477526,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0765,2083-Shrawan,27.754115,85.374810,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0766,2083-Shrawan,27.657720,85.245421,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0767,2083-Shrawan,27.670695,85.378511,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0768,2083-Shrawan,27.627126,85.294158,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0769,2083-Shrawan,27.701540,85.357277,suspicious,1,simulation,SYNTHETIC,23
syn-shrawan-2083-0770,2083-Shrawan,27.704290,85.425601,suspicious,1,simulation,SYNTHETIC,19
syn-shrawan-2083-0771,2083-Shrawan,27.667387,85.432747,suspicious,1,simulation,SYNTHETIC,18
syn-shrawan-2083-0772,2083-Shrawan,27.617023,85.416018,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0773,2083-Shrawan,27.776348,85.396920,suspicious,1,simulation,SYNTHETIC,5
syn-shrawan-2083-0774,2083-Shrawan,27.744217,85.241140,suspicious,1,simulation,SYNTHETIC,17
syn-shrawan-2083-0775,2083-Shrawan,27.732587,85.346912,suspicious,1,simulation,SYNTHETIC,0
syn-shrawan-2083-0776,2083-Shrawan,27.756923,85.452717,suspicious,1,simulation,SYNTHETIC,8
syn-shrawan-2083-0777,2083-Shrawan,27.749891,85.449585,suspicious,1,simulation,SYNTHETIC,22
syn-shrawan-2083-0778,2083-Shrawan,27.734095,85.370418,suspicious,1,simulation,SYNTHETIC,29
syn-shrawan-2083-0779,2083-Shrawan,27.705072,85.253052,suspicious,1,simulation,SYNTHETIC,26
syn-shrawan-2083-0780,2083-Shrawan,27.709738,85.253967,suspicious,1,simulation,SYNTHETIC,4
syn-shrawan-2083-0781,2083-Shrawan,27.675023,85.272113,suspicious,1,simulation,SYNTHETIC,13
syn-shrawan-2083-0782,2083-Shrawan,27.608153,85.369160,suspicious,1,simulation,SYNTHETIC,15
syn-shrawan-2083-0783,2083-Shrawan,27.722563,85.485534,suspicious,1,simulation,SYNTHETIC,4
